Pair,NASA Categories,Custom Categories,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Holter/IPU,Human Research/Multipurpose,Crew health/Image processing,0.0008756567425569177,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC/Ultrasound,Human Research/Human Research,Centrifuge/Crew health,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/FIR,Multipurpose/Physical Science,General science/Fluids,0.0008756567425569177,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/MSG,Physical Science/Multipurpose,Fluids/Glovebox,0.0008756567425569177,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/FIR,Physical Science/Physical Science,Furnace/Fluids,0.0008756567425569177,0.003738317757009346,0.0027958993476234857,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFS/Ultrasound,Human Research/Human Research,Crew health/Crew health,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.006818181818181818,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/MSG,Multipurpose/Multipurpose,Refrigeration/Glovebox,0.0008756567425569177,0.005607476635514018,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.012389380530973451,0.0034129692832764505,0.0,0.0,0.0,0.0015220700152207,0.0,0.0
Solar/WORF,Earth and Space Science/Earth and Space Science,Astronomy/Earth observation,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/SPHERES,Human Research/Technology Development and Demonstration,Crew health/Robotics,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/EXPRESS Rack,Human Research/Multipurpose,Crew health/General science,0.0008756567425569177,0.0009345794392523365,0.003727865796831314,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0,0.0
ELC/MDS,Earth and Space Science/Biology and Biotechnology,External payloads/Biology,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELC/MELFI,Earth and Space Science/Multipurpose,External payloads/Refrigeration,0.0008756567425569177,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELC/GLACIER,Earth and Space Science/Multipurpose,External payloads/Refrigeration,0.0008756567425569177,0.0009345794392523365,0.0,0.001557632398753894,0.013201320132013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLACIER/MDS,Multipurpose/Biology and Biotechnology,Refrigeration/Biology,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/MELFI,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0.0008756567425569177,0.002803738317757009,0.0027958993476234857,0.0,0.0,0.0069605568445475635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/SLAMMD,Biology and Biotechnology/Human Research,Biology/General science,0.0008756567425569177,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/SLAMMD,Multipurpose/Human Research,General science/General science,0.0008756567425569177,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/MSRR-1,Multipurpose/Physical Science,Refrigeration/Materials,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/MSRR-1,Physical Science/Physical Science,Fluids/Materials,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELC/MERLIN,Earth and Space Science/Biology and Biotechnology,External payloads/Refrigeration,0.0008756567425569177,0.0009345794392523365,0.001863932898415657,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/PGB,Multipurpose/Multipurpose,Refrigeration/Glovebox,0.0008756567425569177,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPM/PCBA,Human Research/Human Research,Crew health/Crew health,0.0008756567425569177,0.0009345794392523365,0.0009319664492078285,0.000778816199376947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICF/MWA,inSPA/Multipurpose,inSPA/Maintenance,0.0,0.009345794392523364,0.004659832246039142,0.007009345794392523,0.009900990099009901,0.018561484918793503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/EPM,Multipurpose/Human Research,General science/Crew health,0.0,0.0065420560747663555,0.0027958993476234857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holter/MMD,Human Research/Multipurpose,Crew health/Crew health,0.0,0.005607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holter/SLAMMD,Human Research/Human Research,Crew health/General science,0.0,0.005607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMCS/MWA,Biology and Biotechnology/Multipurpose,Plant/Maintenance,0.0,0.004672897196261682,0.0009319664492078285,0.0,0.006600660066006601,0.009280742459396751,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,0.0
EMCS/MELFI,Biology and Biotechnology/Multipurpose,Plant/Refrigeration,0.0,0.004672897196261682,0.0009319664492078285,0.000778816199376947,0.013201320132013201,0.009280742459396751,0.0,0.003745318352059925,0.0017699115044247787,0.005119453924914676,0.0,0.0,0.0,0.0,0.0,0.0
MARES/WORF,Human Research/Earth and Space Science,Crew health/Earth observation,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRF-1/Ultrasound,Multipurpose/Human Research,Crew health/Crew health,0.0,0.003738317757009346,0.003727865796831314,0.002336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/WORF,Multipurpose/Earth and Space Science,Refrigeration/Earth observation,0.0,0.003738317757009346,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPU/MSG,Multipurpose/Multipurpose,Image processing/Glovebox,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/MELFI,Human Research/Multipurpose,Crew health/Refrigeration,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPM/Ultrasound,Human Research/Human Research,Crew health/Crew health,0.0,0.002803738317757009,0.001863932898415657,0.001557632398753894,0.0,0.0,0.0,0.0018726591760299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/CIR,Biology and Biotechnology/Physical Science,Biology/Furnace,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARES/MELFI,Human Research/Multipurpose,Crew health/Refrigeration,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/PFS,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.001869158878504673,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/FSL,Multipurpose/Physical Science,General science/Fluids,0.0,0.001869158878504673,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPM/FSL,Human Research/Physical Science,Crew health/Fluids,0.0,0.001869158878504673,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERLIN/PCBA,Biology and Biotechnology/Human Research,Refrigeration/Crew health,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/MSG,Biology and Biotechnology/Multipurpose,Biology/Glovebox,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETC/FSL,Multipurpose/Physical Science,Stowage/Fluids,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/GLACIER,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0.0,0.001869158878504673,0.0,0.0,0.0,0.002320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/ETC,Multipurpose/Multipurpose,General science/Stowage,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045351473922902496,0.0,0.0,0.0,0.0
ABRS/ELC,Biology and Biotechnology/Earth and Space Science,Plant/External payloads,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/TEPC,Multipurpose/Human Research,Refrigeration/Crew health,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/TEPC,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/PCBA,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/PCBA,Physical Science/Human Research,Fluids/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSG/PCBA,Multipurpose/Human Research,Glovebox/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/Double Coldbag,Biology and Biotechnology/Multipurpose,Biology/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLACIER/Saibo,Multipurpose/Multipurpose,Refrigeration/Biology,0.0,0.0009345794392523365,0.0,0.0,0.0,0.002320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Double Coldbag/Saibo,Multipurpose/Multipurpose,Refrigeration/Biology,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSTC/EXPRESS Rack,Biology and Biotechnology/Multipurpose,Biology/General science,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/SCOF,Physical Science/Biology and Biotechnology,Fluids/Microscope,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECLIC/MSL,Physical Science/Physical Science,Fluids/Furnace,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KFT/Kubik,Biology and Biotechnology/Multipurpose,Glovebox/Incubator,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kubik/TEPC,Multipurpose/Human Research,Incubator/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/Kubik,Multipurpose/Multipurpose,General science/Incubator,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0
EMCS/GN2,Biology and Biotechnology/Multipurpose,Plant/General science,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BioLab/MELFI,Multipurpose/Multipurpose,Biology/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0
ABRS/MERLIN,Biology and Biotechnology/Biology and Biotechnology,Plant/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/GN2,Multipurpose/Multipurpose,General science/General science,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0
Ryutai/Saibo,Multipurpose/Multipurpose,General science/Biology,0.0,0.0009345794392523365,0.0,0.000778816199376947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBA/Ultrasound,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLACIER/PFS,Multipurpose/Human Research,Refrigeration/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLACIER/Portable Pulmonary Function System,Multipurpose/Human Research,Refrigeration/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/GLACIER,Human Research/Multipurpose,Crew health/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/GLACIER,Multipurpose/Multipurpose,General science/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/Kubik,Biology and Biotechnology/Multipurpose,Biology/Incubator,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kubik/MELFI,Multipurpose/Multipurpose,Incubator/Refrigeration,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0022727272727272726,0.0018726591760299626,0.005309734513274336,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/PFS,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/TEPC,Multipurpose/Human Research,General science/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERLIN/TEPC,Biology and Biotechnology/Human Research,Refrigeration/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBA/TEPC,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/TEPC,Multipurpose/Human Research,General science/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/TEPC,Physical Science/Human Research,Furnace/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/TEPC,Physical Science/Human Research,Fluids/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/PCRF,Multipurpose/Biology and Biotechnology,Refrigeration/Biology,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSG/PCRF,Multipurpose/Biology and Biotechnology,Glovebox/Biology,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/PCRF,Biology and Biotechnology/Biology and Biotechnology,Biology/Biology,0.0,0.0009345794392523365,0.0,0.000778816199376947,0.0,0.002320185614849188,0.0,0.0018726591760299626,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KFT/TEPC,Biology and Biotechnology/Human Research,Glovebox/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERLIN/MSG,Biology and Biotechnology/Multipurpose,Refrigeration/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.007079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/MERLIN,Biology and Biotechnology/Biology and Biotechnology,Biology/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0069605568445475635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/MERLIN,Physical Science/Biology and Biotechnology,Fluids/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0035398230088495575,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0
CIR/MERLIN,Physical Science/Biology and Biotechnology,Furnace/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/MERLIN,Biology and Biotechnology/Biology and Biotechnology,Biology/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/KFT,Biology and Biotechnology/Biology and Biotechnology,Biology/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/KFT,Multipurpose/Biology and Biotechnology,General science/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/Holter,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/Holter,Multipurpose/Human Research,General science/Crew health,0.0,0.0009345794392523365,0.001863932898415657,0.000778816199376947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/FPEF,Physical Science/Physical Science,Fluids/Fluids,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/FPEF,Physical Science/Physical Science,Furnace/Fluids,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/MWA,Physical Science/Multipurpose,Furnace/Maintenance,0.0,0.0009345794392523365,0.004659832246039142,0.002336448598130841,0.0033003300330033004,0.013921113689095127,0.013636363636363636,0.003745318352059925,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBEF/Holter,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actiwatch/CIR,Human Research/Physical Science,Crew health/Furnace,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMCS/EXPRESS Rack,Biology and Biotechnology/Multipurpose,Plant/General science,0.0,0.0009345794392523365,0.003727865796831314,0.001557632398753894,0.0033003300330033004,0.0,0.0,0.003745318352059925,0.0,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/Portable Pulmonary Function System,Biology and Biotechnology/Human Research,Biology/Crew health,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/LMM,Physical Science/Multipurpose,Furnace/Microscope,0.0,0.0009345794392523365,0.003727865796831314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actiwatch/MSG,Human Research/Multipurpose,Crew health/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/MARES,Physical Science/Human Research,Furnace/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARES/MERLIN,Human Research/Biology and Biotechnology,Crew health/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARES/MSG,Human Research/Multipurpose,Crew health/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/MARES,Multipurpose/Human Research,General science/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPU/MELFI,Multipurpose/Multipurpose,Image processing/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELC/MSG,Earth and Space Science/Multipurpose,External payloads/Glovebox,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/IPU,Physical Science/Multipurpose,Fluids/Image processing,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR/SLAMMD,Physical Science/Human Research,Furnace/General science,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIR/FSL,Physical Science/Physical Science,Fluids/Fluids,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPEF/FSL,Physical Science/Physical Science,Fluids/Fluids,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFS/WORF,Human Research/Earth and Space Science,Crew health/Earth observation,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0,0.0
MSG/WORF,Multipurpose/Earth and Space Science,Glovebox/Earth observation,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPU/WORF,Multipurpose/Earth and Space Science,Image processing/Earth observation,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CB/IPU,Multipurpose/Multipurpose,Glovebox/Image processing,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564945226917058,0.0
CB/CIR,Multipurpose/Physical Science,Glovebox/Furnace,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CB/EXPRESS Rack,Multipurpose/Multipurpose,Glovebox/General science,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDR/MELFI,Multipurpose/Multipurpose,General science/Refrigeration,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/EDR,Biology and Biotechnology/Multipurpose,Biology/General science,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/MERLIN,Human Research/Biology and Biotechnology,Crew health/Refrigeration,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/PCBA,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/TEPC,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/Portable Pulmonary Function System,Human Research/Human Research,Crew health/Crew health,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/MSG,Human Research/Multipurpose,Crew health/Glovebox,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTEA/CBEF,Human Research/Biology and Biotechnology,Crew health/Biology,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPRESS Rack/MSL,Multipurpose/Physical Science,General science/Furnace,0.0,0.0009345794392523365,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELFI/MSL,Multipurpose/Physical Science,Refrigeration/Furnace,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGBA/FIR,Biology and Biotechnology/Physical Science,Biology/Fluids,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
